lon,lat,year,cpue
169,45,2003,16
178,32,2003,16
165,33,2003,49
176,38,2003,57
180,40,2003,194
178,34,2003,20
176,28,2003,20
172,33,2003,147
172,39,2003,58
179,31,2003,14
176,32,2003,30
184,39,2003,5
176,34,2003,63
185,33,2003,39
175,27,2003,11
180,29,2003,41
170,30,2003,12
176,30,2003,33
177,42,2003,7
169,28,2003,52
180,33,2003,64
168,36,2003,27
171,38,2003,42
175,33,2003,58
178,27,2003,1
179,30,2003,15
176,47,2003,0
177,23,2003,0
177,31,2003,3
178,30,2003,13
177,41,2003,9
174,34,2003,57
184,35,2003,19
187,34,2003,0
180,32,2003,151
186,35,2003,20
174,41,2003,0
180,37,2003,67
176,40,2003,25
170,37,2003,151
172,28,2003,0
174,32,2003,81
172,35,2003,81
175,36,2003,131
179,41,2003,0
182,35,2003,0
175,34,2003,22
173,37,2003,60
183,30,2004,0
182,37,2004,7
179,27,2004,4
181,40,2004,5
178,34,2004,56
173,40,2004,16
174,39,2004,0
174,40,2004,14
189,39,2004,6
178,32,2004,18
175,40,2004,38
169,33,2004,18
178,41,2004,0
181,31,2004,1
179,36,2004,41
173,28,2004,21
176,40,2004,6
171,42,2004,0
182,39,2004,50
177,33,2004,0
178,37,2004,41
178,27,2004,16
175,26,2004,0
171,34,2004,19
178,36,2004,50
176,36,2004,48
177,33,2004,32
182,32,2004,6
174,32,2004,56
181,34,2004,49
180,25,2004,16
176,36,2004,7
177,37,2004,11
178,29,2004,111
179,36,2004,120
176,32,2004,36
174,35,2004,59
177,31,2004,19
178,39,2004,4
185,30,2004,39
183,38,2004,11
184,36,2004,10
172,36,2004,36
176,34,2004,61
175,31,2004,144
170,40,2004,27
179,39,2004,0
179,38,2004,5
184,37,2004,7
176,39,2004,24
175,38,2004,25
181,35,2004,23
183,29,2004,55
173,32,2004,49
180,38,2004,26
179,26,2004,2
179,36,2004,14
171,31,2004,0
175,35,2004,32
172,29,2004,29
173,36,2004,0
173,34,2004,28
186,30,2004,0
182,37,2004,2
174,34,2004,10
184,38,2004,0
173,36,2004,33
179,39,2004,0
170,36,2004,20
177,31,2004,48
177,31,2004,28
179,26,2004,25
171,36,2004,78
177,30,2004,16
177,43,2004,1
183,33,2004,9
178,31,2004,37
173,41,2004,14
185,37,2004,15
182,33,2004,23
175,36,2004,6
175,37,2004,40
176,33,2004,0
176,38,2004,0
175,31,2004,43
181,35,2004,16
176,40,2004,11
172,32,2004,22
174,35,2004,45
180,37,2004,42
178,30,2004,16
173,33,2004,63
175,34,2004,165
177,36,2004,37
178,31,2004,110
180,33,2004,14
172,37,2004,19
180,29,2004,0
178,31,2004,140
175,34,2004,57
181,38,2004,11
180,35,2004,14
185,33,2004,0
176,45,2004,0
176,36,2004,12
181,33,2004,1
180,37,2004,48
176,32,2004,37
174,34,2004,25
177,34,2004,64
177,32,2004,37
177,35,2004,156
177,32,2004,8
173,30,2004,131
180,36,2004,86
175,36,2004,35
177,39,2004,31
172,28,2004,0
178,37,2004,12
179,31,2004,61
178,41,2004,11
177,27,2004,7
182,37,2004,7
181,33,2004,19
177,31,2004,15
179,30,2004,19
167,37,2004,28
179,32,2004,10
188,28,2004,0
174,42,2004,7
173,34,2004,12
179,38,2004,10
176,39,2004,13
182,38,2004,20
175,35,2004,4
179,27,2004,0
181,37,2004,36
175,30,2004,17
180,31,2004,27
182,37,2004,11
182,39,2004,53
183,36,2004,29
176,44,2004,0
175,38,2004,13
178,35,2004,85
175,38,2004,17
172,34,2004,33
186,37,2004,5
170,31,2004,13
173,43,2004,1
179,35,2004,33
177,39,2004,9
178,42,2004,0
174,39,2004,10
173,39,2004,8
178,35,2004,39
181,37,2004,21
176,30,2004,10
178,31,2004,14
184,36,2004,3
180,35,2004,16
173,30,2004,32
178,36,2004,22
179,42,2004,7
171,33,2004,46
181,35,2004,18
174,38,2004,13
171,37,2004,13
176,35,2004,36
180,34,2004,62
170,33,2004,6
181,41,2004,11
181,32,2004,5
184,38,2004,0
177,34,2004,16
185,31,2004,0
176,34,2004,32
174,35,2004,31
176,32,2004,45
171,43,2004,0
182,35,2004,6
172,32,2004,94
179,28,2004,21
174,24,2004,0
178,30,2004,24
180,38,2004,45
184,30,2004,27
178,32,2004,14
169,31,2004,37
179,33,2004,28
180,31,2004,0
172,40,2004,0
179,33,2004,11
180,35,2004,3
179,35,2004,80
178,31,2004,53
179,32,2004,58
182,36,2004,20
174,34,2004,34
178,33,2004,75
181,32,2004,1
178,35,2004,31
169,36,2004,53
177,32,2004,23
173,32,2004,40
174,34,2004,15
172,36,2004,14
181,39,2004,11
171,40,2004,9
172,33,2004,61
176,34,2004,39
169,37,2004,89
172,44,2004,0
178,30,2004,12
177,36,2004,39
178,34,2004,110
178,38,2004,0
175,33,2004,25
180,31,2004,42
182,38,2004,7
182,41,2004,7
183,32,2004,9
173,37,2004,106
177,34,2004,30
178,32,2004,19
178,41,2004,0
176,38,2004,52
169,41,2004,19
181,35,2004,47
176,41,2004,7
172,33,2004,78
182,35,2004,52
177,33,2004,9
182,41,2004,1
177,32,2004,9
176,32,2004,41
179,36,2004,28
180,30,2004,0
183,37,2004,7
178,33,2004,60
181,37,2004,54
178,33,2004,28
178,32,2004,8
175,36,2004,8
175,35,2004,112
177,30,2004,25
180,33,2004,7
177,40,2004,3
177,29,2004,11
186,31,2004,1
169,37,2004,17
174,35,2004,49
181,31,2004,28
176,43,2004,4
171,35,2004,70
174,30,2004,38
173,33,2004,79
174,32,2004,19
173,30,2004,26
180,34,2004,12
180,32,2004,68
174,27,2004,3
176,33,2004,4
176,32,2004,45
180,35,2004,3
176,41,2004,0
172,37,2004,37
179,33,2004,134
175,37,2004,35
174,26,2004,2
179,32,2004,7
178,37,2004,19
173,37,2004,19
183,33,2004,0
183,34,2004,7
176,38,2004,24
180,40,2004,20
177,29,2004,0
175,43,2004,0
167,31,2004,140
173,41,2004,4
181,35,2004,25
178,31,2004,19
177,32,2004,23
186,33,2004,0
185,27,2004,0
177,29,2004,0
173,33,2004,35
177,40,2004,12
175,36,2004,87
176,30,2004,19
181,21,2004,21
172,41,2004,3
173,32,2004,61
180,32,2004,12
180,34,2004,21
177,38,2004,5
178,35,2004,15
173,39,2004,18
173,31,2004,62
180,27,2004,9
175,35,2004,15
180,40,2004,17
171,38,2004,22
179,39,2004,0
170,38,2004,298
176,33,2004,20
178,31,2004,9
171,36,2004,30
177,36,2004,3
178,39,2004,0
181,33,2004,35
178,30,2004,29
172,28,2004,162
178,32,2004,8
176,28,2004,30
181,35,2004,26
181,32,2004,8
176,32,2004,66
176,36,2004,18
182,41,2004,2
172,32,2004,11
180,31,2004,0
175,47,2004,0
180,35,2004,1
180,36,2004,20
186,40,2004,7
182,43,2004,6
175,36,2004,36
177,28,2004,41
183,38,2004,11
174,39,2004,2
174,39,2004,8
180,35,2004,27
172,33,2004,95
178,39,2004,8
184,39,2004,0
173,36,2004,3
175,35,2004,45
175,29,2004,52
176,32,2004,39
171,34,2004,40
178,38,2004,0
188,32,2004,6
177,37,2004,5
174,35,2004,84
182,34,2004,0
183,30,2004,0
178,34,2004,41
187,29,2004,0
176,40,2004,0
182,35,2004,38
176,29,2004,0
174,33,2004,75
180,37,2004,60
180,41,2004,18
170,38,2004,23
176,40,2004,0
176,32,2004,54
174,33,2004,44
172,34,2004,22
180,38,2004,26
171,38,2004,15
178,40,2004,56
177,42,2004,18
176,35,2004,52
182,27,2004,1
173,27,2004,0
178,42,2004,0
181,35,2004,49
173,32,2004,82
181,39,2004,36
174,33,2004,45
178,22,2004,0
179,36,2004,68
178,37,2004,84
178,36,2004,70
180,36,2004,22
175,31,2004,4
178,42,2004,0
185,34,2004,2
188,29,2004,0
174,40,2004,43
173,36,2004,10
179,26,2004,2
173,34,2004,77
180,40,2004,22
184,32,2004,9
175,31,2004,7
178,31,2004,332
179,26,2004,0
175,33,2004,64
176,32,2004,35
177,33,2004,0
182,31,2004,2
176,29,2004,12
175,35,2004,19
179,39,2004,0
179,35,2004,2
179,36,2004,83
174,28,2004,10
175,33,2004,42
178,33,2004,28
178,33,2004,41
172,39,2004,0
176,36,2004,0
181,38,2004,43
178,27,2004,0
179,37,2004,1
178,37,2004,24
177,28,2004,47
182,39,2004,36
181,37,2004,22
185,37,2004,7
181,35,2004,49
175,43,2004,6
186,37,2004,24
181,38,2004,37
178,31,2004,11
182,37,2004,6
181,33,2004,13
178,41,2004,0
172,31,2004,18
184,39,2004,0
181,31,2004,6
172,39,2004,3
181,35,2004,31
177,37,2004,24
178,30,2004,41
182,39,2004,40
170,39,2004,12
172,36,2004,30
182,35,2004,47
179,32,2004,15
180,35,2004,3
175,37,2004,15
180,33,2004,0
177,32,2004,10
174,33,2004,67
178,34,2004,12
182,30,2004,3
174,36,2004,66
177,36,2004,16
176,36,2004,38
175,33,2004,111
181,29,2004,17
174,41,2004,8
174,37,2004,9
175,35,2004,14
179,28,2004,21
179,30,2004,82
182,31,2004,11
179,34,2004,25
179,38,2004,0
176,29,2004,0
177,40,2004,18
171,32,2004,39
179,37,2004,23
173,38,2004,66
178,34,2004,44
174,39,2004,3
176,34,2004,30
176,33,2004,0
172,34,2004,88
177,35,2004,127
173,35,2004,16
182,39,2004,60
182,29,2004,1
171,39,2004,21
181,33,2004,30
180,38,2004,172
190,36,2004,0
176,36,2004,0
178,32,2004,30
180,35,2004,40
172,35,2004,37
174,37,2004,28
175,30,2004,42
186,35,2004,11
178,30,2004,42
174,35,2004,61
183,35,2004,34
180,36,2004,90
175,34,2004,116
182,32,2004,9
183,27,2004,0
176,44,2004,0
178,29,2004,19
178,42,2004,27
180,35,2004,14
176,39,2004,7
179,32,2004,32
180,38,2004,33
180,30,2004,0
180,38,2004,14
181,35,2004,51
185,33,2004,0
185,31,2004,0
175,36,2004,37
184,39,2004,0
171,40,2004,9
181,33,2004,23
178,27,2004,0
179,41,2004,25
182,32,2004,5
176,35,2004,28
173,33,2004,47
182,33,2004,7
178,32,2004,10
172,33,2004,137
176,36,2004,12
178,36,2004,13
174,39,2004,17
174,27,2004,1
175,36,2004,7
179,33,2004,9
177,36,2004,12
177,33,2004,3
173,37,2004,22
179,29,2004,40
173,35,2004,75
173,32,2004,87
170,35,2004,28
177,34,2004,28
183,32,2004,8
177,31,2004,23
175,29,2004,48
173,23,2004,0
181,31,2004,4
181,31,2004,51
178,40,2004,14
172,31,2004,5
173,34,2004,67
174,40,2004,24
175,36,2004,29
175,32,2004,84
177,41,2004,0
173,38,2004,33
177,34,2004,16
179,35,2004,15
179,32,2004,15
177,36,2004,5
179,31,2004,10
175,33,2004,84
174,32,2004,38
181,31,2004,26
177,47,2004,0
170,39,2004,17
179,36,2004,47
171,35,2004,165
178,35,2004,57
176,42,2004,8
168,37,2004,230
180,35,2004,0
178,31,2004,79
179,37,2004,82
174,34,2004,79
176,31,2004,24
177,32,2004,23
184,34,2004,8
176,34,2004,116
178,33,2004,4
176,34,2004,23
172,34,2004,33
175,32,2004,12
180,33,2004,33
181,36,2004,10
179,27,2004,8
170,31,2004,43
178,34,2004,138
181,36,2004,19
174,37,2004,14
181,37,2004,23
171,30,2004,60
176,30,2004,56
179,32,2004,4
173,32,2004,42
181,36,2004,38
176,34,2004,22
181,35,2004,15
178,37,2004,29
175,35,2004,64
178,29,2004,52
187,37,2004,11
181,34,2004,76
177,33,2004,29
177,42,2004,13
173,39,2004,35
181,36,2004,81
169,34,2004,111
170,34,2004,28
176,36,2004,21
183,33,2004,0
179,40,2004,17
179,34,2004,11
167,37,2004,59
181,36,2004,98
177,34,2004,76
178,36,2004,79
175,32,2004,21
181,31,2004,18
175,31,2004,34
173,39,2004,54
181,36,2004,38
173,31,2004,34
176,33,2004,4
179,41,2004,10
183,32,2004,11
183,40,2004,0
170,36,2004,133
166,30,2004,4
173,36,2004,0
181,40,2004,64
178,38,2004,0
177,36,2004,5
185,34,2004,15
176,35,2004,47
173,39,2004,15
181,35,2004,18
172,36,2004,230
173,34,2004,4
176,39,2004,0
172,29,2004,78
179,32,2004,51
177,28,2004,0
176,36,2004,11
179,28,2004,61
183,32,2004,16
183,26,2004,0
178,32,2004,22
175,34,2004,41
176,35,2004,47
175,40,2004,16
175,38,2004,14
176,38,2004,14
172,34,2004,115
182,33,2004,23
176,38,2004,12
177,30,2004,40
179,34,2004,24
178,31,2004,36
177,34,2004,52
180,38,2004,86
183,26,2004,0
179,33,2004,75
168,42,2004,14
179,38,2004,15
183,47,2004,0
186,31,2004,15
180,37,2004,7
177,44,2004,1
178,36,2004,79
178,34,2004,53
179,36,2004,63
173,33,2004,154
181,30,2004,1
178,37,2004,28
181,33,2004,92
170,32,2004,56
175,33,2004,38
179,33,2004,45
169,29,2004,69
173,36,2004,0
176,39,2004,1
174,30,2004,10
178,29,2004,12
177,32,2004,52
175,43,2004,27
173,38,2004,95
171,29,2004,48
183,35,2004,59
180,36,2004,36
175,39,2004,2
175,21,2004,0
175,30,2004,4
173,34,2004,38
178,37,2004,6
181,39,2004,53
179,36,2004,34
181,33,2004,15
174,29,2004,27
179,32,2004,60
172,33,2004,98
178,34,2004,57
177,35,2004,46
174,34,2004,8
181,35,2004,55
172,44,2004,0
176,24,2004,0
174,32,2004,9
177,39,2004,30
180,28,2004,0
173,39,2004,3
174,39,2004,15
171,30,2004,18
182,37,2004,12
177,37,2004,17
178,34,2004,90
171,32,2004,51
174,37,2004,21
175,37,2004,14
184,33,2004,3
179,34,2004,63
179,33,2004,66
168,34,2004,65
171,33,2004,38
173,47,2004,0
169,34,2004,105
179,38,2004,6
178,35,2004,65
179,30,2004,6
177,38,2004,5
182,37,2004,14
177,32,2004,33
183,36,2004,19
182,34,2004,7
174,34,2004,11
171,37,2004,50
178,32,2004,19
177,34,2004,191
181,35,2004,21
180,39,2004,3
182,35,2004,1
176,38,2004,15
183,33,2004,16
185,35,2004,23
183,34,2004,19
177,33,2004,39
178,34,2004,62
174,36,2004,36
178,25,2004,0
179,35,2004,20
176,28,2004,9
182,28,2004,13
182,38,2004,22
172,28,2004,16
183,34,2004,0
174,29,2004,29
173,31,2004,104
173,39,2004,14
186,30,2004,0
183,31,2004,3
174,29,2004,18
182,35,2004,6
178,32,2004,10
180,35,2004,3
171,33,2004,90
181,32,2004,0
173,36,2004,9
180,36,2004,163
175,31,2004,48
178,40,2004,18
175,39,2004,52
177,24,2004,0
175,27,2004,1
178,36,2004,10
175,36,2004,128
179,36,2004,34
182,36,2004,55
174,29,2004,6
178,30,2004,11
173,36,2004,66
171,32,2004,21
178,35,2004,8
184,44,2004,4
177,29,2004,0
175,34,2004,102
184,31,2004,27
176,39,2004,10
180,36,2004,31
170,38,2004,67
173,37,2004,72
175,40,2004,43
173,36,2004,2
178,40,2004,1
178,36,2004,61
178,35,2004,104
176,35,2004,55
182,34,2004,0
180,36,2004,29
165,34,2004,31
181,31,2004,7
169,39,2004,33
175,37,2004,72
182,34,2004,86
181,35,2004,26
177,34,2004,35
175,34,2004,131
179,30,2004,0
174,33,2004,113
176,36,2004,5
180,32,2004,29
173,38,2004,39
182,40,2004,16
177,28,2004,68
176,31,2004,13
176,32,2004,63
182,29,2004,25
177,35,2004,47
175,34,2004,133
176,36,2004,67
172,35,2004,16
179,41,2004,71
175,29,2004,12
179,27,2004,11
178,34,2004,27
185,30,2004,4
176,40,2004,9
176,28,2004,17
181,36,2004,37
176,33,2004,58
175,36,2004,31
174,38,2004,44
179,34,2004,45
178,41,2004,0
179,30,2004,37
172,32,2004,16
170,31,2004,14
175,36,2004,31
182,45,2004,87
179,24,2004,8
167,35,2004,20
176,33,2004,6
181,39,2004,83
180,36,2004,24
178,43,2004,0
184,29,2004,3
178,34,2004,42
174,33,2004,18
178,37,2004,7
178,35,2004,42
175,39,2004,7
177,34,2004,0
175,31,2004,15
185,31,2004,20
181,32,2004,2
175,33,2004,39
175,30,2004,42
175,36,2004,19
174,36,2004,92
175,35,2004,6
177,39,2004,22
177,38,2004,41
179,33,2004,27
181,27,2004,0
173,30,2004,25
178,30,2004,32
179,40,2004,25
180,36,2004,48
180,38,2004,9
181,31,2004,16
178,35,2004,34
180,39,2004,0
180,30,2004,0
183,35,2004,12
175,34,2004,100
175,33,2004,42
176,34,2004,51
176,29,2004,5
177,32,2004,8
174,33,2004,55
178,32,2004,7
172,36,2004,91
172,41,2004,8
171,29,2004,25
178,37,2004,31
175,41,2004,0
176,30,2004,21
182,34,2004,33
167,32,2004,77
174,39,2004,0
176,34,2004,24
171,40,2004,5
179,31,2004,57
169,40,2004,37
175,40,2004,69
176,32,2004,84
179,41,2004,9
175,36,2004,13
176,41,2004,0
172,39,2004,15
175,42,2004,14
178,28,2004,0
180,34,2004,26
183,37,2004,13
177,34,2004,16
181,31,2004,1
175,29,2004,1
172,37,2004,31
187,36,2004,6
181,36,2004,28
186,36,2004,52
170,42,2004,3
178,26,2004,0
181,36,2004,21
173,31,2004,46
176,41,2004,0
169,41,2004,31
177,40,2004,49
177,34,2004,70
181,33,2004,28
176,38,2004,15
180,36,2004,66
172,34,2004,30
177,34,2004,101
182,38,2004,10
177,38,2004,80
174,42,2004,42
171,38,2004,49
176,34,2004,31
178,38,2004,0
173,32,2004,59
173,38,2004,34
183,35,2004,5
179,36,2004,31
179,36,2004,52
172,37,2004,29
183,38,2004,0
185,29,2004,0
181,34,2004,28
174,32,2004,16
176,45,2004,0
181,29,2004,0
177,35,2004,99
175,33,2004,56
178,30,2004,30
182,41,2004,0
178,38,2004,0
175,29,2004,0
179,30,2004,64
177,34,2004,118
176,34,2004,33
175,39,2004,21
181,44,2004,17
174,36,2004,31
180,35,2004,2
178,29,2004,14
174,34,2004,8
173,31,2004,15
179,36,2004,25
180,35,2004,12
179,31,2004,48
176,33,2004,1
182,36,2004,23
179,38,2004,1
178,31,2004,83
171,35,2004,93
174,38,2004,16
176,35,2004,48
181,34,2004,52
171,30,2004,134
173,38,2004,14
176,35,2004,28
171,35,2004,86
182,34,2004,46
172,28,2004,0
177,36,2004,93
176,33,2004,73
175,39,2004,20
179,34,2004,31
179,32,2004,8
177,32,2004,21
172,38,2004,10
176,28,2004,15
181,29,2004,135
179,34,2004,0
177,37,2004,6
182,28,2004,0
173,32,2004,17
174,32,2004,37
179,32,2004,30
181,39,2004,19
179,38,2004,7
181,38,2004,20
178,34,2004,8
171,33,2004,64
174,33,2004,95
174,37,2004,35
180,36,2004,63
177,26,2004,0
175,32,2004,22
178,48,2004,0
183,39,2004,31
185,37,2004,23
178,35,2004,48
177,34,2004,188
175,39,2004,6
180,33,2004,43
177,34,2004,53
172,35,2004,89
181,30,2004,56
176,42,2004,4
178,33,2004,74
179,39,2004,11
178,36,2004,42
184,32,2004,17
170,30,2004,14
180,26,2004,4
181,31,2004,16
178,35,2004,38
175,32,2005,0
181,28,2005,0
179,34,2005,6
178,38,2005,4
179,42,2005,5
184,43,2005,0
175,34,2005,0
183,37,2005,0
186,39,2005,0
179,33,2005,32
178,39,2005,11
173,36,2005,12
181,30,2005,42
188,35,2005,0
176,31,2005,48
179,38,2005,36
186,36,2005,8
179,36,2005,40
172,32,2005,28
180,29,2005,22
173,33,2005,0
181,34,2005,3
183,35,2005,0
176,32,2005,23
177,38,2005,50
185,41,2005,10
179,33,2005,20
175,33,2005,12
175,41,2005,6
181,36,2005,0
177,32,2005,15
180,40,2005,22
180,31,2005,10
183,35,2005,3
178,36,2005,0
183,36,2005,0
175,40,2005,15
181,41,2005,0
168,33,2005,24
176,32,2005,16
172,38,2005,6
180,35,2005,0
177,38,2005,12
177,36,2005,15
178,32,2005,11
183,31,2005,226
178,38,2005,61
176,36,2005,0
176,35,2005,93
179,32,2005,38
173,38,2005,0
179,36,2005,1
182,32,2005,53
177,32,2005,0
178,35,2005,29
178,27,2005,2
177,30,2005,0
183,23,2005,0
173,30,2005,17
183,33,2005,6
180,36,2005,0
183,31,2005,43
187,38,2005,0
180,31,2005,16
182,38,2005,39
180,36,2005,37
179,39,2005,72
184,26,2005,0
178,38,2005,14
185,35,2005,0
181,37,2005,0
178,41,2005,7
177,34,2005,120
166,39,2005,7
174,28,2005,0
179,35,2005,15
176,28,2005,0
179,35,2005,4
175,38,2005,0
180,34,2005,24
180,34,2005,22
177,37,2005,33
180,33,2005,0
180,33,2005,0
184,35,2005,6
180,37,2005,16
182,37,2005,7
175,29,2005,0
174,43,2005,0
185,33,2005,38
169,35,2005,30
184,38,2005,31
179,30,2005,8
179,27,2005,8
175,39,2005,28
182,31,2005,71
182,33,2005,0
189,38,2005,0
177,37,2005,50
178,34,2005,25
181,37,2005,0
173,40,2005,4
177,41,2005,50
174,34,2005,70
183,44,2005,0
181,36,2005,3
183,30,2005,0
172,35,2005,11
176,39,2005,4
177,34,2005,6
179,35,2005,14
178,33,2005,16
178,40,2005,4
172,36,2005,14
166,37,2005,6
174,37,2005,11
177,37,2005,18
181,27,2005,0
185,35,2005,6
178,31,2005,7
183,34,2005,8
180,41,2005,0
174,33,2005,18
178,29,2005,37
175,28,2005,0
177,40,2005,0
174,35,2005,3
178,37,2005,12
176,30,2005,10
174,36,2005,14
178,39,2005,20
178,34,2005,6
173,42,2005,10
184,42,2005,0
179,31,2005,27
184,39,2005,8
180,32,2005,17
179,34,2005,37
173,37,2005,15
181,36,2005,72
174,31,2005,0
177,29,2005,5
177,40,2005,12
178,31,2005,2
182,38,2005,11
180,33,2005,0
178,35,2005,19
172,29,2005,27
183,33,2005,12
182,31,2005,60
179,31,2005,22
181,36,2005,0
185,29,2005,0
188,41,2005,0
183,36,2005,0
178,27,2005,2
181,33,2005,0
179,33,2005,184
173,35,2005,48
177,38,2005,29
179,42,2005,0
180,30,2005,61
179,31,2005,18
178,36,2005,8
170,30,2005,48
182,29,2005,0
183,41,2005,52
180,37,2005,0
178,36,2005,56
177,34,2005,24
172,34,2005,12
179,35,2005,13
183,32,2005,0
183,30,2005,0
182,32,2005,14
180,37,2005,134
181,28,2005,0
182,39,2005,0
180,32,2005,23
174,39,2005,8
182,34,2005,6
179,34,2005,21
180,31,2005,11
176,33,2005,0
182,38,2005,0
182,40,2005,0
181,35,2005,20
176,34,2005,22
175,28,2005,0
179,33,2005,36
181,35,2005,8
179,30,2005,23
189,34,2005,19
180,37,2005,1
184,34,2005,0
187,37,2005,0
180,29,2005,8
182,36,2005,0
177,37,2005,30
178,41,2005,0
169,32,2005,20
176,27,2005,19
181,28,2005,0
189,34,2005,0
185,33,2005,0
184,29,2005,0
181,28,2005,0
179,33,2005,25
182,41,2005,10
173,38,2005,40
177,34,2005,12
182,37,2005,3
180,33,2005,0
176,32,2005,5
181,39,2005,8
172,27,2005,0
179,37,2005,0
178,36,2005,21
185,27,2005,0
176,32,2005,1
171,36,2005,4
179,29,2005,37
178,35,2005,38
174,29,2005,9
174,25,2005,13
181,32,2005,4
183,40,2005,0
177,33,2005,0
177,33,2005,1
176,27,2005,33
185,36,2005,28
177,31,2005,5
180,27,2005,12
184,35,2005,0
186,38,2005,0
178,35,2005,32
181,29,2005,4
172,39,2005,8
183,38,2005,0
178,31,2005,4
178,28,2005,0
179,32,2005,54
180,31,2005,15
175,31,2005,30
182,34,2005,0
185,42,2005,0
180,23,2005,0
187,41,2005,0
174,37,2005,16
181,32,2005,5
174,29,2005,47
181,33,2005,3
185,38,2005,4
180,33,2005,0
180,32,2005,8
176,31,2005,22
176,39,2005,32
173,35,2005,23
182,35,2005,0
183,33,2005,34
176,33,2005,17
179,37,2005,16
176,41,2005,0
183,33,2005,6
187,33,2005,5
180,33,2005,0
182,33,2005,37
168,34,2005,4
180,38,2005,18
182,34,2005,0
180,35,2005,0
178,42,2005,2
177,35,2005,19
182,32,2005,4
179,35,2005,12
184,34,2005,0
182,32,2005,37
185,36,2005,31
183,35,2005,12
179,27,2005,16
186,35,2005,0
176,36,2005,0
181,33,2005,13
178,41,2005,50
173,30,2005,7
178,30,2005,0
185,27,2005,0
174,41,2005,0
176,30,2005,215
178,40,2005,17
180,37,2005,17
180,32,2005,1
178,33,2005,19
183,33,2005,12
176,29,2005,0
181,33,2005,0
185,38,2005,2
184,35,2005,0
178,37,2005,9
186,38,2005,0
180,30,2005,5
173,39,2005,4
173,41,2005,11
177,35,2005,16
180,35,2005,0
176,34,2005,48
183,36,2005,11
180,35,2005,0
178,34,2005,26
180,29,2005,9
180,37,2005,0
185,37,2005,0
182,33,2005,2
183,32,2005,0
174,35,2005,29
182,30,2005,3
179,31,2005,16
178,31,2005,0
180,36,2005,0
181,32,2005,12
177,35,2005,18
181,32,2005,9
182,34,2005,0
181,31,2005,27
179,39,2005,13
185,32,2005,29
176,40,2005,16
182,32,2005,20
183,36,2005,0
179,35,2005,7
182,34,2005,0
183,35,2005,7
185,36,2005,27
180,32,2005,0
185,35,2005,0
180,34,2005,7
179,38,2005,48
179,38,2005,27
183,35,2005,1
184,32,2005,10
185,34,2005,7
186,34,2005,19
174,34,2005,23
184,24,2005,3
173,28,2005,0
182,38,2005,9
180,36,2005,0
185,32,2005,19
176,32,2005,0
179,37,2005,0
185,34,2005,8
178,33,2005,34
180,34,2005,0
181,31,2005,255
178,33,2005,6
169,31,2005,27
183,31,2005,3
182,38,2005,8
181,26,2005,3
182,30,2005,1
179,45,2005,0
183,37,2005,0
176,33,2005,11
176,31,2005,26
177,33,2005,0
181,35,2005,15
185,36,2005,31
178,35,2005,44
176,32,2005,4
175,36,2005,0
180,34,2005,0
174,35,2005,48
176,33,2005,0
182,39,2005,4
183,32,2005,0
183,32,2005,0
179,38,2005,22
179,34,2005,29
181,34,2005,2
181,31,2005,65
170,37,2005,2
179,29,2005,4
171,34,2005,15
178,32,2005,3
179,31,2005,9
179,33,2005,20
169,37,2005,3
180,41,2005,3
179,37,2005,13
179,36,2005,48
182,30,2005,5
175,30,2005,35
184,37,2005,16
177,33,2005,3
178,34,2005,38
178,33,2005,23
184,36,2005,7
174,33,2005,16
175,37,2005,14
178,38,2005,5
184,40,2005,0
180,41,2005,0
179,30,2005,7
178,29,2005,6
182,36,2005,0
177,31,2005,0
181,37,2005,0
178,37,2005,0
184,32,2005,4
182,34,2005,0
179,31,2005,12
180,36,2005,0
177,36,2005,19
180,33,2005,0
180,38,2005,0
182,32,2005,95
175,35,2005,14
185,32,2005,27
171,34,2005,71
182,25,2005,12
186,34,2005,7
189,33,2005,5
180,32,2005,18
181,31,2005,48
181,35,2005,7
176,29,2005,0
179,40,2005,1
181,26,2005,0
180,27,2005,0
